Epoch,Train_Loss,Train_ACC,Train_ASR,Train_R-ACC,Test_Loss_cl,Test_ACC,Test_Loss_bd,Test_ASR,Test_R-ACC
35,0.19915252802012218,92.9020004272461,99.84444427490234,83.9280014038086,0.4399783577717526,86.3888931274414,0.0033001266245098033,99.9000015258789,0.08888889104127884
36,0.19364065307256817,93.20399475097656,99.80000305175781,84.23999786376953,0.5015477722799274,85.0111083984375,0.0005555963814514707,99.9888916015625,0.011111111380159855
37,0.19198044332320732,93.12999725341797,99.66666412353516,84.18199920654297,0.46669606297788485,85.72222137451172,0.01241435433104003,99.52222442626953,0.4000000059604645
38,0.18858291879486855,93.343994140625,99.5999984741211,84.40999603271484,0.4794541513416129,86.15555572509766,0.01015890646183988,99.68888854980469,0.23333333432674408
39,0.18960638309988526,93.31599426269531,99.82221984863281,84.343994140625,0.49407851905889916,85.03333282470703,0.012687734780754422,99.5999984741211,0.36666667461395264
40,0.17625159039483657,93.81999969482422,99.8888931274414,84.83799743652344,0.45476704038364785,86.05555725097656,0.0069537884281627655,99.77777862548828,0.18888889253139496
41,0.17783815443249004,93.76200103759766,99.82221984863281,84.79399871826172,0.4435956916758712,86.78888702392578,0.004841987155173164,99.83333587646484,0.12222222238779068
42,0.17308494559181925,93.91399383544922,99.82221984863281,84.94200134277344,0.4660855124534016,86.02222442626953,0.00220345900827813,99.93333435058594,0.04444444552063942
43,0.16936294393390036,93.88999938964844,99.8888931274414,84.90999603271484,0.4671804199756031,86.34444427490234,0.0006573272140552893,99.9888916015625,0.011111111380159855
44,0.1653953392030028,94.16600036621094,99.80000305175781,85.19999694824219,0.4944513545069896,85.52222442626953,0.0004560213557089784,99.97777557373047,0.02222222276031971
45,0.1689786087064182,94.03199768066406,99.82221984863281,85.06399536132812,0.4461118751008746,86.82221984863281,0.002087667207715512,99.9111099243164,0.06666667014360428
46,0.1591236815714013,94.31599426269531,99.84444427490234,85.33999633789062,0.4368183986401894,87.23333740234375,0.0024629835604243876,99.93333435058594,0.06666667014360428
47,0.15721472758618768,94.5459976196289,99.9111099243164,85.56199645996094,0.4186492241184476,87.23333740234375,0.0006922648300472465,99.97777557373047,0.011111111380159855
48,0.15328440260704215,94.63399505615234,99.80000305175781,85.66999816894531,0.4849951135020861,86.0,0.0014268874482117897,99.95555877685547,0.04444444552063942
49,0.15412329715650405,94.58599853515625,99.75555419921875,85.62799835205078,0.49724051356315613,85.5888900756836,0.0010219178386833706,99.97777557373047,0.0
50,0.15043767943711536,94.697998046875,99.86666870117188,85.71599578857422,0.4657920842439356,86.0888900756836,0.011818080810691856,99.5999984741211,0.35555556416511536
51,0.15234182648303563,94.4280014038086,99.84444427490234,85.45399475097656,0.4146116182837688,87.4111099243164,0.006545733053455068,99.77777862548828,0.21111111342906952
52,0.14227332662590933,94.95800018310547,99.84444427490234,85.98400115966797,0.42714204544752415,87.77777862548828,0.008422322555086051,99.74444580078125,0.20000000298023224
53,0.14166744899414385,95.093994140625,99.77777862548828,86.1259994506836,0.4718611821742125,86.8888931274414,0.011209113140710183,99.68888854980469,0.2777777910232544
54,0.14775387060535533,94.7459945678711,99.80000305175781,85.7760009765625,0.43804456125682506,87.4000015258789,0.026811359488752892,99.16666412353516,0.7222222089767456
55,0.1407894856198822,95.1199951171875,99.75555419921875,86.15799713134766,0.4285547905404803,87.80000305175781,0.012103046638182772,99.53333282470703,0.4333333373069763
56,0.1416905122949644,95.06999969482422,99.80000305175781,86.10599517822266,0.42439809840329934,87.30000305175781,0.00015336999227739896,99.9888916015625,0.011111111380159855
57,0.1345951296103275,95.23400115966797,99.84444427490234,86.25999450683594,0.4318779104612243,87.23333740234375,7.735887262518023e-05,100.0,0.0
58,0.13888608809093686,95.19400024414062,99.80000305175781,86.2239990234375,0.4398858307952612,87.3888931274414,0.001777958260140942,99.95555877685547,0.04444444552063942
59,0.13631781606036988,95.29000091552734,99.77777862548828,86.32599639892578,0.4477031096606187,87.17778015136719,0.0015952389681061364,99.93333435058594,0.06666667014360428
60,0.1270856541745803,95.52799987792969,99.9111099243164,86.54199981689453,0.4660543891745554,86.75555419921875,0.00047583049246023557,99.97777557373047,0.02222222276031971
61,0.1309690930978264,95.41399383544922,99.86666870117188,86.43599700927734,0.4962642767899473,86.17778015136719,0.0031818453205079084,99.9000015258789,0.10000000149011612
62,0.13656895146097825,95.16799926757812,99.77777862548828,86.20399475097656,0.4317771017971173,87.13333129882812,0.01050639383881812,99.65555572509766,0.31111112236976624
63,0.12647276772829272,95.51599884033203,99.75555419921875,86.55599975585938,0.4479393610652064,86.96666717529297,0.005150778890746436,99.80000305175781,0.17777778208255768
64,0.13057286257062423,95.48999786376953,99.8888931274414,86.50799560546875,0.4507022181027372,87.05555725097656,0.016505030342082585,99.51111602783203,0.4333333373069763
65,0.1265498926420041,95.56800079345703,99.73333740234375,86.60799407958984,0.4793112166750599,86.36666870117188,0.006143213319223256,99.82221984863281,0.15555556118488312
66,0.1289079592984808,95.45999908447266,99.80000305175781,86.49199676513672,0.4276911511387623,87.20000457763672,0.0017443274801466238,99.94444274902344,0.04444444552063942
67,0.12953406841020146,95.3219985961914,99.77777862548828,86.36000061035156,0.4867510732630609,86.5999984741211,0.0011040942589600707,99.9888916015625,0.011111111380159855
68,0.1236859071628212,95.71199798583984,99.73333740234375,86.75399780273438,0.44899605193608244,87.06666564941406,0.004210192144532363,99.86666870117188,0.1111111119389534
69,0.12722476436982832,95.58200073242188,99.9111099243164,86.59600067138672,0.4148827617017316,87.67778015136719,0.0026489874085392573,99.9000015258789,0.08888889104127884
70,0.12127905129871862,95.78599548339844,99.93333435058594,86.7959976196289,0.505199123646172,85.80000305175781,0.00204525293100258,99.9000015258789,0.10000000149011612
71,0.11971019200809166,95.83999633789062,99.9111099243164,86.85599517822266,0.42052095960563335,87.5,0.00045446956672504443,100.0,0.0
72,0.11962705168901655,95.843994140625,99.71111297607422,86.88999938964844,0.5045095155356636,86.30000305175781,0.0019141528807177937,99.93333435058594,0.0555555559694767
73,0.12443808184179199,95.55400085449219,99.82221984863281,86.58399963378906,0.4256524844488627,87.52222442626953,0.004963111150419523,99.84444427490234,0.1111111119389534
74,0.12094899179304347,95.82999420166016,99.80000305175781,86.86199951171875,0.47908032003422857,86.5777816772461,0.0010387545131174782,99.97777557373047,0.02222222276031971
75,0.12486511188775987,95.58999633789062,99.86666870117188,86.61199951171875,0.4629212204419391,86.70000457763672,0.0020313406944745074,99.94444274902344,0.04444444552063942
76,0.11435354116094082,95.97799682617188,99.84444427490234,87.00399780273438,0.4748103463313949,86.18888854980469,0.0025207299900423196,99.92222595214844,0.0555555559694767
77,0.11838705255590437,95.83799743652344,99.82221984863281,86.86599731445312,0.4319306326584077,87.9111099243164,0.004044298214582123,99.87777709960938,0.1111111119389534
78,0.11728609176090611,95.91600036621094,99.84444427490234,86.94400024414062,0.4332003794925314,87.46666717529297,0.0029667081265434833,99.86666870117188,0.1111111119389534
79,0.11793297497779512,95.87999725341797,99.8888931274414,86.89799499511719,0.4544834693972494,86.85556030273438,0.0029594329903951623,99.93333435058594,0.0555555559694767
80,0.1162621231601976,95.91600036621094,99.84444427490234,86.93999481201172,0.4838414486025421,86.0,0.002820791139654343,99.9111099243164,0.0555555559694767
81,0.11215131487363897,96.02799987792969,99.86666870117188,87.05199432373047,0.5152562512478358,86.35556030273438,0.0006163605408083883,99.96666717529297,0.03333333507180214
82,0.11764479482360661,95.9219970703125,99.75555419921875,86.96199798583984,0.41416898537689534,87.95555877685547,0.0025123800669590167,99.94444274902344,0.0555555559694767
83,0.11306065941215171,96.0979995727539,99.82221984863281,87.12799835205078,0.6195818647532396,83.46666717529297,0.00399364936116322,99.87777709960938,0.08888889104127884
84,0.11571795264702014,95.93000030517578,99.82221984863281,86.95999908447266,0.49980512303365787,85.9000015258789,0.009446064299661142,99.71111297607422,0.2777777910232544
85,0.11077206456066703,96.16399383544922,99.86666870117188,87.18799591064453,0.4245611765015293,87.5999984741211,0.0009439978914574759,99.97777557373047,0.02222222276031971
86,0.11171083448602416,96.05199432373047,99.80000305175781,87.07999420166016,0.4414959877309665,87.75555419921875,0.005575217792975822,99.87777709960938,0.12222222238779068
87,0.1121461143922013,95.98400115966797,99.84444427490234,87.00799560546875,0.4702716813960546,86.95555877685547,0.0011581837768997656,99.9888916015625,0.011111111380159855
88,0.11084923090036873,96.15999603271484,99.84444427490234,87.18799591064453,0.46895983710255423,86.35556030273438,0.002413327345058066,99.94444274902344,0.0555555559694767
89,0.11070778240899906,96.19999694824219,99.86666870117188,87.22200012207031,0.47248949929022455,86.71111297607422,0.0023913699785135948,99.93333435058594,0.06666667014360428
90,0.10900552105873137,96.27399444580078,99.8888931274414,87.29399871826172,0.4437377469640383,87.23333740234375,0.0019256920672823597,99.92222595214844,0.06666667014360428
91,0.11239560465316487,96.13599395751953,99.8888931274414,87.15399932861328,0.40829683273610934,87.9111099243164,0.006608413646332132,99.76667022705078,0.21111111342906952
92,0.10338101761363198,96.48999786376953,99.86666870117188,87.51200103759766,0.4451514795212678,87.71111297607422,0.0013705776887228483,99.95555877685547,0.03333333507180214
93,0.1113227199896446,96.1240005493164,99.8888931274414,87.14399719238281,0.4829085423073298,85.96666717529297,0.006395218013392263,99.78888702392578,0.18888889253139496
94,0.10673149379298967,96.25799560546875,99.80000305175781,87.29000091552734,0.4400061177955547,87.71111297607422,0.006013602546324402,99.81111145019531,0.1666666716337204
95,0.11217050853154391,96.1520004272461,99.84444427490234,87.1780014038086,0.43712619114929524,87.78888702392578,0.0016380196075388854,99.97777557373047,0.02222222276031971
96,0.10385123997107339,96.46199798583984,99.80000305175781,87.4959945678711,0.4636566867710839,86.81111145019531,0.011579843757765919,99.72222137451172,0.25555557012557983
97,0.10838865286782574,96.18399810791016,99.84444427490234,87.20999908447266,0.4186220408325464,87.74444580078125,0.002991883014390265,99.9111099243164,0.08888889104127884
98,0.10593510097097558,96.2979965209961,99.9111099243164,87.31399536132812,0.4342731302472907,87.83333587646484,0.0028788088035891094,99.92222595214844,0.07777778059244156
99,0.10637740806088118,96.32599639892578,99.84444427490234,87.35199737548828,0.479513942775592,86.5999984741211,0.003397392034842174,99.9000015258789,0.10000000149011612
100,0.05307998074947492,98.30799865722656,99.95555877685547,89.31399536132812,0.34283015551701396,90.28888702392578,0.000989240383615383,99.96666717529297,0.03333333507180214
101,0.03495456336085182,98.97000122070312,99.93333435058594,89.98199462890625,0.34181046968614553,90.66666412353516,0.001304777729133157,99.95555877685547,0.04444444552063942
102,0.026869783737718145,99.22799682617188,99.95555877685547,90.23400115966797,0.341539687883686,90.87777709960938,0.0013964908536930215,99.95555877685547,0.04444444552063942
103,0.022871301786335722,99.39399719238281,99.97777557373047,90.39799499511719,0.34619563817977905,91.0111083984375,0.0020539328479699946,99.93333435058594,0.06666667014360428
104,0.0214946659774903,99.40999603271484,100.0,90.40999603271484,0.3467419002677353,90.93333435058594,0.0014621861218343632,99.94444274902344,0.0555555559694767
105,0.01992482761435611,99.45199584960938,99.97777557373047,90.45399475097656,0.35342734328038256,90.81111145019531,0.002359509922672247,99.94444274902344,0.0555555559694767
106,0.016470467893864072,99.57599639892578,99.97777557373047,90.57999420166016,0.3523788327272509,91.0,0.0015146023002338372,99.95555877685547,0.04444444552063942
107,0.015559149518385149,99.61199951171875,99.97777557373047,90.61399841308594,0.3499939208719092,91.0888900756836,0.0011468733175949548,99.95555877685547,0.04444444552063942
108,0.015464750575282803,99.57999420166016,100.0,90.57999420166016,0.3487045338875811,91.34444427490234,0.0019206883398894693,99.93333435058594,0.06666667014360428
109,0.013220909321347198,99.69400024414062,99.93333435058594,90.70399475097656,0.3514782711863518,91.21111297607422,0.0013140884273551063,99.94444274902344,0.0555555559694767
110,0.012754619378796624,99.72000122070312,100.0,90.72000122070312,0.3569530653701702,91.17778015136719,0.0021399132100681606,99.94444274902344,0.0555555559694767
111,0.011515393184469369,99.72799682617188,100.0,90.72799682617188,0.3561479705320278,91.4111099243164,0.002311293489519428,99.93333435058594,0.06666667014360428
112,0.01214069523074476,99.68999481201172,99.97777557373047,90.69400024414062,0.3574619786420339,91.33333587646484,0.001467134192558071,99.94444274902344,0.0555555559694767
113,0.01107942671431681,99.74199676513672,100.0,90.74199676513672,0.3615340216898582,91.15555572509766,0.002243868001526825,99.93333435058594,0.06666667014360428
114,0.011233847259300883,99.72799682617188,99.97777557373047,90.73199462890625,0.3632076456093452,91.33333587646484,0.0017279432504437864,99.94444274902344,0.0555555559694767
115,0.01036443438915693,99.76599884033203,100.0,90.76599884033203,0.3537790264252206,91.24444580078125,0.0010554892403273647,99.95555877685547,0.04444444552063942
116,0.009609909684402044,99.78599548339844,99.95555877685547,90.79199981689453,0.36621037839164194,91.30000305175781,0.0012367299352493792,99.96666717529297,0.03333333507180214
117,0.010168978305774101,99.7439956665039,100.0,90.7439956665039,0.36333054912761903,91.36666870117188,0.0026452692883895896,99.93333435058594,0.06666667014360428
118,0.009735261109155005,99.75799560546875,100.0,90.75799560546875,0.3696374395783518,91.33333587646484,0.0019793930956618334,99.94444274902344,0.0555555559694767
119,0.009300792393574725,99.75999450683594,100.0,90.75999450683594,0.36811374621072285,91.22222137451172,0.0016110691479259683,99.94444274902344,0.0555555559694767
120,0.007830940595770832,99.81800079345703,99.97777557373047,90.8219985961914,0.3664574524466421,91.31111145019531,0.0015501453371925121,99.93333435058594,0.06666667014360428
121,0.007668291098590645,99.83799743652344,99.97777557373047,90.83999633789062,0.3685908000653898,91.27777862548828,0.0004974616258806864,99.9888916015625,0.011111111380159855
122,0.008128037919168886,99.79399871826172,99.97777557373047,90.7979965209961,0.3754305768180901,91.14444732666016,0.0007536965766659295,99.97777557373047,0.02222222276031971
123,0.008104461419861764,99.79199981689453,100.0,90.79199981689453,0.3695811842318992,91.28888702392578,0.0021353034498530743,99.93333435058594,0.06666667014360428
124,0.007881862337967796,99.81599426269531,100.0,90.81599426269531,0.3708321607448685,91.3888931274414,0.0008616767172754126,99.95555877685547,0.04444444552063942
125,0.007434791644000212,99.82799530029297,99.97777557373047,90.83200073242188,0.3737790886784943,91.4111099243164,0.0007075919447102728,99.97777557373047,0.02222222276031971
126,0.006271066980006511,99.86399841308594,99.97777557373047,90.86799621582031,0.373751485011947,91.45555877685547,0.001760856333700284,99.94444274902344,0.0555555559694767
127,0.006614280686251667,99.86399841308594,100.0,90.86399841308594,0.3794325501985953,91.42222595214844,0.0016336963806321031,99.95555877685547,0.04444444552063942
128,0.007071221881942666,99.82799530029297,99.97777557373047,90.83200073242188,0.37934894230164273,91.4000015258789,0.0010627236573474848,99.95555877685547,0.04444444552063942
129,0.006367382041150061,99.8759994506836,99.97777557373047,90.87999725341797,0.38362865265406354,91.4000015258789,0.0006617972515375865,99.97777557373047,0.02222222276031971
130,0.005950809193208166,99.87199401855469,100.0,90.87199401855469,0.37196894504234823,91.53333282470703,0.0014486265486404694,99.95555877685547,0.04444444552063942
131,0.00636363600644514,99.8479995727539,100.0,90.8479995727539,0.3855199555695896,91.17778015136719,0.0012129564350634866,99.94444274902344,0.0555555559694767
132,0.00616652990320383,99.85799407958984,100.0,90.85799407958984,0.3787182471911672,91.35556030273438,0.0007747047968966309,99.97777557373047,0.02222222276031971
133,0.006408116186979701,99.83399963378906,100.0,90.83399963378906,0.3838429564321545,91.30000305175781,0.0010032387387620704,99.95555877685547,0.04444444552063942
134,0.005306089360355054,99.86399841308594,100.0,90.86399841308594,0.3825662738420594,91.17778015136719,0.001031093939468199,99.94444274902344,0.0555555559694767
135,0.005868163705348511,99.8699951171875,100.0,90.8699951171875,0.38530173121203837,91.35556030273438,0.0015120755107974975,99.94444274902344,0.0555555559694767
136,0.00539214432473554,99.89799499511719,100.0,90.89799499511719,0.37805205394684427,91.26667022705078,0.0008779169842404064,99.95555877685547,0.04444444552063942
137,0.005023791077945743,99.90999603271484,99.97777557373047,90.91400146484375,0.3864458891707407,91.27777862548828,0.0013846757538488765,99.94444274902344,0.0555555559694767
138,0.005247750297507933,99.88199615478516,100.0,90.88199615478516,0.3845483575698356,91.4111099243164,0.0015773055923309072,99.94444274902344,0.0555555559694767
139,0.004917835247467088,99.91199493408203,99.97777557373047,90.91600036621094,0.37837426332940516,91.52222442626953,0.0015503649454740938,99.95555877685547,0.04444444552063942
140,0.005432974929740305,99.87199401855469,100.0,90.87199401855469,0.3747578817354122,91.56666564941406,0.000948039526455957,99.97777557373047,0.02222222276031971
141,0.004655882007861629,99.91999816894531,100.0,90.91999816894531,0.38145721472904714,91.53333282470703,0.001174663502188452,99.95555877685547,0.04444444552063942
142,0.005426131863840153,99.88199615478516,100.0,90.88199615478516,0.3853726244308579,91.5111083984375,0.0011414156912688271,99.96666717529297,0.03333333507180214
143,0.004746674632360621,99.90599822998047,100.0,90.90599822998047,0.37901195862763365,91.4000015258789,0.0016317199591816154,99.94444274902344,0.0555555559694767
144,0.004253188459574223,99.92399597167969,100.0,90.92399597167969,0.3776269859411347,91.43333435058594,0.0008053533250423358,99.97777557373047,0.02222222276031971
145,0.004806505663998073,99.88599395751953,100.0,90.88599395751953,0.382253927244267,91.34444427490234,0.0013755770350157113,99.95555877685547,0.04444444552063942
146,0.004899123402209976,99.89199829101562,100.0,90.89199829101562,0.3892570817974252,91.24444580078125,0.0016313325072651807,99.94444274902344,0.0555555559694767
147,0.004661950469136124,99.89999389648438,100.0,90.89999389648438,0.3868546963367664,91.25555419921875,0.0019815918763207508,99.94444274902344,0.0555555559694767
148,0.004373067624026152,99.90399932861328,100.0,90.90399932861328,0.3857020764073855,91.5111083984375,0.0010943555102591784,99.95555877685547,0.04444444552063942
149,0.0042944580207571696,99.90399932861328,99.97777557373047,90.90799713134766,0.3855649769096307,91.5,0.0007951270971729249,99.96666717529297,0.03333333507180214
150,0.004170542517367303,99.91999816894531,100.0,90.91999816894531,0.39127833259777284,91.42222595214844,0.0009310477770681322,99.97777557373047,0.02222222276031971
151,0.00395544840733323,99.92799377441406,99.97777557373047,90.93199920654297,0.38853043055450415,91.37777709960938,0.0008240756697618258,99.97777557373047,0.02222222276031971
152,0.004051238834045713,99.93000030517578,100.0,90.93000030517578,0.38901276351280617,91.36666870117188,0.001052126632536053,99.95555877685547,0.04444444552063942
153,0.003942888485097453,99.91999816894531,100.0,90.91999816894531,0.3846855412276698,91.5777816772461,0.000925908393749613,99.97777557373047,0.02222222276031971
154,0.0041032937096903465,99.93000030517578,100.0,90.93000030517578,0.3847644776105881,91.44444274902344,0.0005593965816701775,99.97777557373047,0.02222222276031971
155,0.003702967953326328,99.93799591064453,100.0,90.93799591064453,0.3862689419741362,91.46666717529297,0.0012245410833996392,99.96666717529297,0.03333333507180214
156,0.003394547321558561,99.94999694824219,100.0,90.94999694824219,0.38837665193517446,91.36666870117188,0.0013440821256691879,99.95555877685547,0.04444444552063942
157,0.0034953331785595705,99.9419937133789,100.0,90.94200134277344,0.38382599565764547,91.43333435058594,0.0010504779569037311,99.96666717529297,0.03333333507180214
158,0.003800323285112429,99.92799377441406,100.0,90.9280014038086,0.3873595572273496,91.43333435058594,0.0006911326697814396,99.97777557373047,0.02222222276031971
159,0.003777535872973378,99.93000030517578,100.0,90.93000030517578,0.3833354038881584,91.45555877685547,0.0008632021107215723,99.96666717529297,0.03333333507180214
160,0.003955365860682276,99.91399383544922,100.0,90.91400146484375,0.3831876441836357,91.42222595214844,0.0008585078799178903,99.97777557373047,0.02222222276031971
161,0.0036169527008619797,99.9419937133789,100.0,90.94200134277344,0.3883642377987714,91.36666870117188,0.0009924741017117336,99.96666717529297,0.03333333507180214
162,0.0035999697999900106,99.93199920654297,100.0,90.93199920654297,0.3858194239962269,91.4111099243164,0.0010893895980675745,99.96666717529297,0.03333333507180214
163,0.0031151109657314656,99.97599792480469,100.0,90.97599792480469,0.3884386020437093,91.36666870117188,0.0005129169245188216,99.97777557373047,0.02222222276031971
164,0.003858504560537865,99.92799377441406,100.0,90.9280014038086,0.38036291238287806,91.4888916015625,0.0008396796646862435,99.96666717529297,0.03333333507180214
165,0.003557597803424739,99.92599487304688,99.97777557373047,90.93000030517578,0.3873988099291291,91.33333587646484,0.0005436046985650278,99.9888916015625,0.011111111380159855
166,0.003402260083751634,99.93999481201172,99.97777557373047,90.94400024414062,0.381762950563095,91.43333435058594,0.001039930510262526,99.96666717529297,0.03333333507180214
167,0.0033549726267804955,99.95199584960938,100.0,90.95199584960938,0.3825251958529714,91.5111083984375,0.0009461150821921428,99.96666717529297,0.03333333507180214
168,0.0037522487251696597,99.92599487304688,100.0,90.92599487304688,0.37939232189050864,91.54444885253906,0.0013331731459171787,99.94444274902344,0.0555555559694767
169,0.003617050756505021,99.93000030517578,100.0,90.93000030517578,0.3826862261958525,91.43333435058594,0.0007048964602495609,99.97777557373047,0.02222222276031971
170,0.003680116528093748,99.92599487304688,100.0,90.92599487304688,0.3882953347244733,91.4000015258789,0.001045470572778509,99.96666717529297,0.03333333507180214
171,0.0032070392877925806,99.95999908447266,100.0,90.95999908447266,0.38560408742075236,91.4000015258789,0.0008446579222308315,99.96666717529297,0.03333333507180214
172,0.0034728433378278982,99.93000030517578,100.0,90.93000030517578,0.38346392241582067,91.4000015258789,0.0014191653389273814,99.94444274902344,0.0555555559694767
173,0.0034217747774503916,99.9419937133789,99.97777557373047,90.94599914550781,0.38588143822173,91.42222595214844,0.0010933135390202974,99.95555877685547,0.04444444552063942
174,0.0038152001364945014,99.92799377441406,100.0,90.9280014038086,0.3871829680783648,91.3888931274414,0.0015103818941369495,99.94444274902344,0.0555555559694767
175,0.0032028977353068646,99.95999908447266,99.97777557373047,90.96399688720703,0.38523839823376965,91.4000015258789,0.0008219706825502085,99.97777557373047,0.02222222276031971
176,0.0035103371376832685,99.93999481201172,99.97777557373047,90.94400024414062,0.3841972998540166,91.43333435058594,0.0006362108977324604,99.97777557373047,0.02222222276031971
177,0.003397082934579443,99.93799591064453,100.0,90.93799591064453,0.3888355101078329,91.3888931274414,0.0011291510837880606,99.95555877685547,0.04444444552063942
178,0.0033142950046090576,99.93999481201172,100.0,90.93999481201172,0.38192700101456173,91.47777557373047,0.0010103411490055012,99.96666717529297,0.03333333507180214
